empresa|antiguedad|mercado|anio|mes|dia|hora|minuto|volumen|high|low|close|open|DIAS_HASTA_FIN_MES|DIAS_HASTA_FIN_TRIMESTRE|TARGET|TARGET_PREDICHO|TARGET_PREDICHO_PROB
AAPL|0|NASDAQ|2020|7|10|19|5|13039392|383.140015|378.830994|380.869995|381.339996|21.0|82.0|||
AAPL|1|NASDAQ|2020|7|9|15|30|31362900|385.269989|378.690002|383.01001|385.049988|21.0|82.0|||
AAPL|2|NASDAQ|2020|7|8|15|30|29273000|381.5|376.359985|381.369995|376.720001|21.0|82.0|||
AAPL|3|NASDAQ|2020|7|7|15|30|28106100|378.619995|372.230011|372.690002|375.410004|21.0|82.0|||
AAPL|4|NASDAQ|2020|7|6|15|30|29663900|375.779999|369.869995|373.850006|370.0|21.0|82.0|||
AAPL|5|NASDAQ|2020|7|2|15|30|28510400|370.470001|363.640015|364.109985|367.850006|21.0|82.0|||
AAPL|6|NASDAQ|2020|7|1|15|30|27684300|367.359985|363.910004|364.109985|365.119995|21.0|82.0|||
AAPL|7|NASDAQ|2020|6|30|15|30|35055800|365.980011|360.0|364.799988|360.079987|21.0|82.0|0.0||
AAPL|8|NASDAQ|2020|6|29|15|30|32661500|362.170013|351.2799990000001|361.779999|353.25|21.0|82.0|0.0||
AAPL|9|NASDAQ|2020|6|26|15|30|51314200|365.320007|353.019989|353.630005|364.410004|21.0|82.0|0.0||
AAPL|10|NASDAQ|2020|6|25|15|30|34380600|365.0|357.570007|364.839996|360.700012|21.0|82.0|0.0||
AAPL|11|NASDAQ|2020|6|24|15|30|48155800|368.790009|358.519989|360.059998|365.0|21.0|82.0|0.0||
AAPL|12|NASDAQ|2020|6|23|15|30|53038900|372.380005|362.269989|366.529999|364.0|21.0|82.0|0.0||
AAPL|13|NASDAQ|2020|6|22|15|30|33861300|359.459991|351.149994|358.869995|351.339996|21.0|82.0|0.0||
AAPL|14|NASDAQ|2020|6|19|15|30|66119000|356.559998|345.149994|349.720001|354.640015|21.0|82.0|0.0||
AAPL|15|NASDAQ|2020|6|18|15|30|24205100|353.450012|349.220001|351.730011|351.410004|21.0|82.0|0.0||
AAPL|16|NASDAQ|2020|6|17|15|30|28532000|355.399994|351.089996|351.589996|355.149994|21.0|82.0|0.0||
AAPL|17|NASDAQ|2020|6|16|15|30|41357200|353.200012|344.720001|352.079987|351.459991|21.0|82.0|0.0||
AAPL|18|NASDAQ|2020|6|15|15|30|34702200|345.679993|332.579987|342.98999|333.25|21.0|82.0|0.0||
AAPL|19|NASDAQ|2020|6|12|15|30|50001500|347.799988|334.220001|338.799988|344.720001|21.0|82.0|0.0||
AAPL|20|NASDAQ|2020|6|11|15|30|50415600|351.059998|335.480011|335.899994|349.309998|21.0|82.0|0.0||
AAPL|21|NASDAQ|2020|6|10|15|30|41662900|354.769989|346.089996|352.839996|347.899994|21.0|82.0|0.0||
AAPL|22|NASDAQ|2020|6|9|15|30|36928100|345.609985|332.01001|343.98999|332.140015|21.0|82.0|0.0||
AAPL|23|NASDAQ|2020|6|8|15|30|23913600|333.600006|327.320007|333.459991|330.25|21.0|82.0|0.0||
AAPL|24|NASDAQ|2020|6|5|15|30|34312600|331.75|323.230011|331.5|323.350006|21.0|82.0|0.0||
AAPL|25|NASDAQ|2020|6|4|15|30|21890100|325.619995|320.7799990000001|322.320007|324.390015|21.0|82.0|0.0||
AAPL|26|NASDAQ|2020|6|3|15|30|26122800|326.200012|322.299988|325.119995|324.660004|21.0|82.0|0.0||
AAPL|27|NASDAQ|2020|6|2|15|30|21910700|323.440002|318.929993|323.339996|320.75|21.0|82.0|0.0||
AAPL|28|NASDAQ|2020|6|1|15|30|20197800|322.350006|317.209991|321.850006|317.75|21.0|82.0|0.0||
AAPL|29|NASDAQ|2020|5|29|15|30|38399500|321.149994|316.470001|317.940002|319.25|21.0|82.0|0.0||
AAPL|30|NASDAQ|2020|5|28|15|30|33390200|323.440002|315.630005|318.25|316.769989|21.0|82.0|0.0||
AAPL|31|NASDAQ|2020|5|27|15|30|28236300|318.709991|313.089996|318.109985|316.140015|21.0|82.0|0.0||
AAPL|32|NASDAQ|2020|5|26|15|30|31380500|324.23999|316.5|316.730011|323.5|21.0|82.0|0.0||
AAPL|33|NASDAQ|2020|5|22|15|30|20450800|319.230011|315.350006|318.890015|315.769989|21.0|82.0|0.0||
AAPL|34|NASDAQ|2020|5|21|15|30|25672200|320.890015|315.869995|316.850006|318.660004|21.0|82.0|0.0||
AAPL|35|NASDAQ|2020|5|20|15|30|27876200|319.519989|316.519989|319.230011|316.679993|21.0|82.0|0.0||
AAPL|36|NASDAQ|2020|5|19|15|30|25432400|318.519989|313.01001|313.140015|315.0299990000001|21.0|82.0|0.0||
AAPL|37|NASDAQ|2020|5|18|15|30|33843100|316.5|310.320007|314.959991|313.170013|21.0|82.0|0.0||
AAPL|38|NASDAQ|2020|5|15|15|30|41587100|307.899994|300.209991|307.709991|300.350006|21.0|82.0|0.0||
AAPL|39|NASDAQ|2020|5|14|15|30|39732300|309.790009|301.5299990000001|309.540009|304.51001|21.0|82.0|0.0||
AAPL|40|NASDAQ|2020|5|13|15|30|50155600|315.950012|303.209991|307.649994|312.149994|21.0|82.0|0.0||
AAPL|41|NASDAQ|2020|5|12|15|30|40575300|319.690002|310.910004|311.410004|317.829987|21.0|82.0|0.0||
AAPL|42|NASDAQ|2020|5|11|15|30|36486600|317.049988|307.23999|315.01001|308.100006|21.0|82.0|0.0||
AAPL|43|NASDAQ|2020|5|8|15|30|33512000|310.350006|304.290009|310.130005|305.640015|21.0|82.0|0.0||
AAPL|44|NASDAQ|2020|5|7|15|30|28803800|305.170013|301.970001|303.73999|303.220001|21.0|82.0|0.0||
AAPL|45|NASDAQ|2020|5|6|15|30|35583400|303.23999|298.869995|300.630005|300.459991|21.0|82.0|0.0||
AAPL|46|NASDAQ|2020|5|5|15|30|36937800|301.0|294.459991|297.559998|295.059998|21.0|82.0|0.0||
AAPL|47|NASDAQ|2020|5|4|15|30|33392000|293.690002|286.320007|293.160004|289.170013|21.0|82.0|0.0||
AAPL|48|NASDAQ|2020|5|1|15|30|60154200|299.0|285.850006|289.070007|286.25|21.0|82.0|0.0||
AAPL|49|NASDAQ|2020|4|30|15|30|45457600|294.5299990000001|288.350006|293.799988|289.959991|21.0|82.0|0.0||
AAPL|50|NASDAQ|2020|4|29|15|30|34320200|289.670013|283.890015|287.730011|284.730011|21.0|82.0|0.0||
AAPL|51|NASDAQ|2020|4|28|15|30|28001200|285.829987|278.200012|278.579987|285.079987|21.0|82.0|0.0||
AAPL|52|NASDAQ|2020|4|27|15|30|29271900|284.540009|279.950012|283.170013|281.799988|21.0|82.0|0.0||
AAPL|53|NASDAQ|2020|4|24|15|30|31627200|283.01001|277.0|282.970001|277.200012|21.0|82.0|0.0||
AAPL|54|NASDAQ|2020|4|23|15|30|31203600|281.75|274.869995|275.02999900000003|275.869995|21.0|82.0|0.0||
AAPL|55|NASDAQ|2020|4|22|15|30|29264300|277.899994|272.200012|276.100006|273.609985|21.0|82.0|0.0||
AAPL|56|NASDAQ|2020|4|21|15|30|45247900|277.25|265.429993|268.369995|276.27999900000003|21.0|82.0|0.0||
AAPL|57|NASDAQ|2020|4|20|15|30|32503800|281.679993|276.850006|276.929993|277.950012|21.0|82.0|0.0||
AAPL|58|NASDAQ|2020|4|17|15|30|53812500|286.950012|276.859985|282.799988|284.690002|21.0|82.0|0.0||
AAPL|59|NASDAQ|2020|4|16|15|30|39281300|288.200012|282.350006|286.690002|287.380005|21.0|82.0|0.0||
AAPL|60|NASDAQ|2020|4|15|15|30|32788600|286.329987|280.630005|284.429993|282.399994|21.0|82.0|0.0||
AAPL|61|NASDAQ|2020|4|14|15|30|48748700|288.25|278.049988|287.049988|280.0|21.0|82.0|0.0||
AAPL|62|NASDAQ|2020|4|13|15|30|32755700|273.700012|265.829987|273.25|268.309998|21.0|82.0|0.0||
AAPL|63|NASDAQ|2020|4|9|15|30|40529100|270.070007|264.700012|267.98999|268.700012|21.0|82.0|0.0||
AAPL|64|NASDAQ|2020|4|8|15|30|42223800|267.369995|261.230011|266.070007|262.73999|21.0|82.0|0.0||
AAPL|65|NASDAQ|2020|4|7|15|30|50721800|271.700012|259.0|259.429993|270.799988|21.0|82.0|0.0||
AAPL|66|NASDAQ|2020|4|6|15|30|50455100|263.109985|249.380005|262.470001|250.899994|21.0|82.0|0.0||
AAPL|67|NASDAQ|2020|4|3|15|30|32470000|245.699997|238.970001|241.410004|242.800003|21.0|82.0|1.0||
AAPL|68|NASDAQ|2020|4|2|15|30|41483500|245.149994|236.899994|244.929993|240.339996|21.0|82.0|0.0||
AAPL|69|NASDAQ|2020|4|1|15|30|44054600|248.720001|239.130005|240.910004|246.5|21.0|82.0|0.0||
AAPL|70|NASDAQ|2020|3|31|15|30|49250500|262.48999|252.0|254.289993|255.600006|21.0|82.0|0.0||
AAPL|71|NASDAQ|2020|3|30|15|30|41994100|255.520004|249.399994|254.809998|250.740005|21.0|82.0|0.0||
AAPL|72|NASDAQ|2020|3|27|14|30|51054200|255.869995|247.050003|247.740005|252.75|21.0|82.0|0.0||
AAPL|73|NASDAQ|2020|3|26|14|30|63021800|258.679993|246.360001|258.440002|246.520004|21.0|82.0|0.0||
AAPL|74|NASDAQ|2020|3|25|14|30|75900500|258.25|244.300003|245.520004|250.75|21.0|82.0|0.0||
AAPL|75|NASDAQ|2020|3|24|14|30|71882800|247.690002|234.300003|246.880005|236.360001|21.0|82.0|0.0||
AAPL|76|NASDAQ|2020|3|23|14|30|84188200|228.5|212.610001|224.369995|228.080002|21.0|82.0|0.0||
AAPL|77|NASDAQ|2020|3|20|14|30|100423300|251.830002|228.0|229.240005|247.179993|21.0|82.0|0.0||
AAPL|78|NASDAQ|2020|3|19|14|30|67964300|252.839996|242.610001|244.77999900000003|247.389999|21.0|82.0|0.0||
AAPL|79|NASDAQ|2020|3|18|14|30|75058400|250.0|237.119995|246.669998|239.770004|21.0|82.0|0.0||
AAPL|80|NASDAQ|2020|3|17|14|30|81014000|257.609985|238.399994|252.860001|247.50999500000003|21.0|82.0|0.0||
AAPL|81|NASDAQ|2020|3|16|14|30|80605900|259.079987|240.0|242.210007|241.949997|21.0|82.0|0.0||
AAPL|82|NASDAQ|2020|3|13|14|30|92683000|279.920013|252.949997|277.970001|264.890015|21.0|82.0|0.0||
AAPL|83|NASDAQ|2020|3|12|14|30|104618500|270.0|248.0|248.229996|255.940002|21.0|82.0|0.0||
AAPL|84|NASDAQ|2020|3|11|14|30|63899700|281.220001|271.859985|275.429993|277.390015|21.0|82.0|0.0||
AAPL|85|NASDAQ|2020|3|10|14|30|71322500|286.440002|269.369995|285.339996|277.140015|21.0|82.0|0.0||
AAPL|86|NASDAQ|2020|3|9|14|30|71686200|278.089996|263.0|266.170013|263.75|21.0|82.0|0.0||
AAPL|87|NASDAQ|2020|3|6|15|30|56544200|290.820007|281.230011|289.0299990000001|282.0|21.0|82.0|0.0||
AAPL|88|NASDAQ|2020|3|5|15|30|46893200|299.549988|291.410004|292.920013|295.519989|21.0|82.0|0.0||
AAPL|89|NASDAQ|2020|3|4|15|30|54794600|303.399994|293.130005|302.73999|296.440002|21.0|82.0|0.0||
AAPL|90|NASDAQ|2020|3|3|15|30|79868900|304.0|285.799988|289.320007|303.670013|21.0|82.0|0.0||
AAPL|91|NASDAQ|2020|3|2|15|30|85349300|301.440002|277.720001|298.809998|282.2799990000001|21.0|82.0|0.0||
AAPL|92|NASDAQ|2020|2|28|15|30|106721200|278.410004|256.369995|273.359985|257.26001|21.0|82.0|0.0||
AAPL|93|NASDAQ|2020|2|27|15|30|79834500|286.0|272.959991|273.519989|281.100006|21.0|82.0|0.0||
AAPL|94|NASDAQ|2020|2|26|15|30|49513700|297.880005|286.5|292.649994|286.5299990000001|21.0|82.0|0.0||
