empresa|antiguedad|mercado|anio|mes|dia|hora|minuto|volumen|high|low|close|open|DIAS_HASTA_FIN_MES|DIAS_HASTA_FIN_TRIMESTRE|TARGET|TARGET_PREDICHO|TARGET_PREDICHO_PROB
AAWW|0|NASDAQ|2020|7|7|16|59|66711|45.43|44.619999|45.310001|44.939999|24.0|85.0|||
AAWW|1|NASDAQ|2020|7|6|15|30|307800|45.59|44.709999|45.369999|44.98|24.0|85.0|||
AAWW|2|NASDAQ|2020|7|2|15|30|321000|45.240002|44.220001|44.439999|44.610001|24.0|85.0|||
AAWW|3|NASDAQ|2020|7|1|15|30|524600|45.290001|43.439999|43.880001|43.630001|24.0|85.0|||
AAWW|4|NASDAQ|2020|6|30|15|30|550300|43.32|40.610001|43.029999|40.610001|24.0|85.0|||
AAWW|5|NASDAQ|2020|6|29|15|30|334900|40.610001|39.119999|40.5|39.57|24.0|85.0|||
AAWW|6|NASDAQ|2020|6|26|15|30|571500|40.110001|38.360001|39.080002|40.110001|24.0|85.0|||
AAWW|7|NASDAQ|2020|6|25|15|30|487900|40.619999|38.889999|39.950001|40.439999|24.0|85.0|1.0||
AAWW|8|NASDAQ|2020|6|24|15|30|543500|41.119999|39.73|40.599998|41.07|24.0|85.0|0.0||
AAWW|9|NASDAQ|2020|6|23|15|30|384700|41.740002|40.619999|41.419998|41.029999|24.0|85.0|0.0||
AAWW|10|NASDAQ|2020|6|22|15|30|346200|40.599998|39.290001|40.470001|40.529999|24.0|85.0|0.0||
AAWW|11|NASDAQ|2020|6|19|15|30|926300|41.25|40.240002|40.830002|40.619999|24.0|85.0|0.0||
AAWW|12|NASDAQ|2020|6|18|15|30|266000|41.380001|39.580002|40.279999|39.779999|24.0|85.0|0.0||
AAWW|13|NASDAQ|2020|6|17|15|30|285500|41.400002|39.720001|39.869999|41.080002|24.0|85.0|0.0||
AAWW|14|NASDAQ|2020|6|16|15|30|330600|42.349998|39.970001|41.169998|41.470001|24.0|85.0|0.0||
AAWW|15|NASDAQ|2020|6|15|15|30|437100|41.02|38.02|40.860001|38.25|24.0|85.0|0.0||
AAWW|16|NASDAQ|2020|6|12|15|30|515400|40.630001|38.439999|39.43|40.060001|24.0|85.0|0.0||
AAWW|17|NASDAQ|2020|6|11|15|30|587900|40.380001|38.779999|39.130001|39.400002|24.0|85.0|0.0||
AAWW|18|NASDAQ|2020|6|10|15|30|472600|42.07|39.889999|40.950001|42.07|24.0|85.0|0.0||
AAWW|19|NASDAQ|2020|6|9|15|30|1016100|41.669998|39.400002|41.310001|40.07|24.0|85.0|0.0||
AAWW|20|NASDAQ|2020|6|8|15|30|1234000|44.77|40.310001|40.560001|44.400002|24.0|85.0|0.0||
AAWW|21|NASDAQ|2020|6|5|15|30|867500|47.700001|43.419998|44.0|46.759998|24.0|85.0|0.0||
AAWW|22|NASDAQ|2020|6|4|15|30|706200|46.490002|44.259998|45.68|45.939999|24.0|85.0|0.0||
AAWW|23|NASDAQ|2020|6|3|15|30|560700|46.540001|45.049999|45.75|45.099998|24.0|85.0|0.0||
AAWW|24|NASDAQ|2020|6|2|15|30|1063600|45.5|41.009998|45.439999|41.009998|24.0|85.0|0.0||
