empresa|antiguedad|mercado|anio|mes|dia|hora|minuto|volumen|high|low|close|open|DIAS_HASTA_FIN_MES|DIAS_HASTA_FIN_TRIMESTRE|TARGET|TARGET_PREDICHO|TARGET_PREDICHO_PROB
AAOI|0|NASDAQ|2020|7|14|18|26|393253|10.8|10.12|10.59|10.8|17.0|78.0|||
AAOI|1|NASDAQ|2020|7|13|15|30|833500|11.8|10.765|10.8|11.7|17.0|78.0|||
AAOI|2|NASDAQ|2020|7|10|15|30|884600|12.06|11.22|11.51|12.0|17.0|78.0|||
AAOI|3|NASDAQ|2020|7|9|15|30|1474700|12.25|11.16|12.0|11.29|17.0|78.0|||
AAOI|4|NASDAQ|2020|7|8|15|30|466900|11.64|11.02|11.29|11.18|17.0|78.0|||
AAOI|5|NASDAQ|2020|7|7|15|30|697700|11.52|11.06|11.15|11.47|17.0|78.0|||
AAOI|6|NASDAQ|2020|7|6|15|30|1390600|12.02|11.05|11.58|11.05|17.0|78.0|||
AAOI|7|NASDAQ|2020|7|2|15|30|881000|11.03|10.39|10.79|10.48|17.0|78.0|0.0||
AAOI|8|NASDAQ|2020|7|1|15|30|1267900|10.719|9.9|10.19|10.67|17.0|78.0|0.0||
AAOI|9|NASDAQ|2020|6|30|15|30|1792800|11.17|9.35|10.87|9.35|17.0|78.0|0.0||
AAOI|10|NASDAQ|2020|6|29|15|30|330700|9.57|9.16|9.41|9.39|17.0|78.0|1.0||
AAOI|11|NASDAQ|2020|6|26|15|30|473300|9.41|9.14|9.31|9.35|17.0|78.0|1.0||
AAOI|12|NASDAQ|2020|6|25|15|30|354900|9.425|9.11|9.38|9.32|17.0|78.0|1.0||
AAOI|13|NASDAQ|2020|6|24|15|30|480700|9.79|9.31|9.34|9.69|17.0|78.0|1.0||
AAOI|14|NASDAQ|2020|6|23|15|30|522800|10.04|9.52|9.8|10.01|17.0|78.0|0.0||
AAOI|15|NASDAQ|2020|6|22|15|30|635800|10.16|9.75|9.94|9.76|17.0|78.0|0.0||
AAOI|16|NASDAQ|2020|6|19|15|30|943700|10.18|9.62|9.8|9.98|17.0|78.0|0.0||
AAOI|17|NASDAQ|2020|6|18|15|30|792600|10.14|9.52|9.9|10.09|17.0|78.0|0.0||
AAOI|18|NASDAQ|2020|6|17|15|30|1299500|10.28|9.17|10.18|9.4|17.0|78.0|0.0||
AAOI|19|NASDAQ|2020|6|16|15|30|466400|9.46|9.06|9.19|9.3|17.0|78.0|0.0||
AAOI|20|NASDAQ|2020|6|15|15|30|367400|9.25|8.56|9.03|8.56|17.0|78.0|0.0||
AAOI|21|NASDAQ|2020|6|12|15|30|481500|9.27|8.57|8.81|9.02|17.0|78.0|0.0||
AAOI|22|NASDAQ|2020|6|11|15|30|542500|9.32|8.65|8.65|9.0|17.0|78.0|1.0||
AAOI|23|NASDAQ|2020|6|10|15|30|308800|9.81|9.38|9.39|9.73|17.0|78.0|0.0||
AAOI|24|NASDAQ|2020|6|9|15|30|689200|10.148|9.52|9.695|10.07|17.0|78.0|0.0||
AAOI|25|NASDAQ|2020|6|8|15|30|647500|10.26|9.885|10.24|10.06|17.0|78.0|0.0||
AAOI|26|NASDAQ|2020|6|5|15|30|1014300|10.145|9.73|9.98|10.0|17.0|78.0|0.0||
AAOI|27|NASDAQ|2020|6|4|15|30|645800|9.975|9.39|9.81|9.45|17.0|78.0|0.0||
AAOI|28|NASDAQ|2020|6|3|15|30|661900|9.57|9.11|9.54|9.11|17.0|78.0|0.0||
AAOI|29|NASDAQ|2020|6|2|15|30|813300|9.34|9.0|9.05|9.19|17.0|78.0|0.0||
AAOI|30|NASDAQ|2020|6|1|15|30|698600|9.25|8.82|9.15|8.82|17.0|78.0|0.0||
AAOI|31|NASDAQ|2020|5|29|15|30|568100|8.89|8.62|8.83|8.82|17.0|78.0|1.0||
AAOI|32|NASDAQ|2020|5|28|15|30|791200|9.07|8.77|8.9|9.0|17.0|78.0|0.0||
AAOI|33|NASDAQ|2020|5|27|15|30|633100|9.11|8.66|9.05|9.06|17.0|78.0|0.0||
AAOI|34|NASDAQ|2020|5|26|15|30|726000|9.14|8.755|8.96|8.82|17.0|78.0|0.0||
AAOI|35|NASDAQ|2020|5|22|15|30|452700|8.735|8.52|8.61|8.68|17.0|78.0|0.0||
AAOI|36|NASDAQ|2020|5|21|15|30|348000|8.83|8.51|8.66|8.64|17.0|78.0|0.0||
AAOI|37|NASDAQ|2020|5|20|15|30|485100|8.86|8.5|8.61|8.59|17.0|78.0|0.0||
AAOI|38|NASDAQ|2020|5|19|15|30|675300|8.66|8.25|8.44|8.37|17.0|78.0|0.0||
AAOI|39|NASDAQ|2020|5|18|15|30|782900|8.64|8.17|8.35|8.45|17.0|78.0|0.0||
AAOI|40|NASDAQ|2020|5|15|15|30|556100|8.4|8.09|8.15|8.31|17.0|78.0|0.0||
AAOI|41|NASDAQ|2020|5|14|15|30|640100|8.61|8.27|8.5|8.5|17.0|78.0|0.0||
AAOI|42|NASDAQ|2020|5|13|15|30|1052500|9.3|8.31|8.7|9.21|17.0|78.0|0.0||
AAOI|43|NASDAQ|2020|5|12|15|30|667900|10.01|9.28|9.28|9.77|17.0|78.0|0.0||
AAOI|44|NASDAQ|2020|5|11|15|30|935600|10.09|9.63|9.71|10.02|17.0|78.0|0.0||
AAOI|45|NASDAQ|2020|5|8|15|30|2428700|11.04|10.11|10.19|10.79|17.0|78.0|0.0||
AAOI|46|NASDAQ|2020|5|7|15|30|1642500|12.563|10.97|12.2|11.0|17.0|78.0|0.0||
AAOI|47|NASDAQ|2020|5|6|15|30|574600|10.9|10.29|10.78|10.36|17.0|78.0|0.0||
AAOI|48|NASDAQ|2020|5|5|15|30|472600|10.85|10.2|10.34|10.62|17.0|78.0|0.0||
AAOI|49|NASDAQ|2020|5|4|15|30|499000|10.54|9.765|10.42|10.01|17.0|78.0|0.0||
AAOI|50|NASDAQ|2020|5|1|15|30|679100|10.66|9.92|10.11|10.38|17.0|78.0|0.0||
AAOI|51|NASDAQ|2020|4|30|15|30|780100|11.45|10.47|10.72|11.005|17.0|78.0|0.0||
AAOI|52|NASDAQ|2020|4|29|15|30|868900|11.17|9.94|10.98|10.0|17.0|78.0|0.0||
AAOI|53|NASDAQ|2020|4|28|15|30|393300|10.177|9.66|9.76|9.92|17.0|78.0|0.0||
AAOI|54|NASDAQ|2020|4|27|15|30|703500|9.89|9.12|9.77|9.12|17.0|78.0|0.0||
AAOI|55|NASDAQ|2020|4|24|15|30|783500|9.29|8.37|9.09|8.65|17.0|78.0|1.0||
AAOI|56|NASDAQ|2020|4|23|15|30|495900|8.995|8.41|8.76|8.49|17.0|78.0|1.0||
AAOI|57|NASDAQ|2020|4|22|15|30|566800|8.57|8.31|8.42|8.45|17.0|78.0|1.0||
AAOI|58|NASDAQ|2020|4|21|15|30|755000|8.502|8.1|8.28|8.15|17.0|78.0|1.0||
AAOI|59|NASDAQ|2020|4|20|15|30|673300|8.652000000000001|8.21|8.37|8.3|17.0|78.0|1.0||
AAOI|60|NASDAQ|2020|4|17|15|30|620800|8.855|8.34|8.44|8.78|17.0|78.0|1.0||
AAOI|61|NASDAQ|2020|4|16|15|30|750900|9.14|8.4|8.59|8.8|17.0|78.0|0.0||
AAOI|62|NASDAQ|2020|4|15|15|30|726900|8.86|7.82|8.72|8.0|17.0|78.0|0.0||
AAOI|63|NASDAQ|2020|4|14|15|30|456500|8.5|8.08|8.19|8.08|17.0|78.0|0.0||
AAOI|64|NASDAQ|2020|4|13|15|30|379900|8.0|7.56|7.99|7.73|17.0|78.0|0.0||
AAOI|65|NASDAQ|2020|4|9|15|30|710700|8.191|7.585|7.76|8.13|17.0|78.0|0.0||
AAOI|66|NASDAQ|2020|4|8|15|30|537600|8.5|7.95|8.01|8.05|17.0|78.0|0.0||
AAOI|67|NASDAQ|2020|4|7|15|30|578500|8.35|7.82|7.94|8.11|17.0|78.0|0.0||
AAOI|68|NASDAQ|2020|4|6|15|30|728400|7.945|7.5|7.92|7.78|17.0|78.0|0.0||
AAOI|69|NASDAQ|2020|4|3|15|30|557800|7.84|7.06|7.45|7.69|17.0|78.0|0.0||
AAOI|70|NASDAQ|2020|4|2|15|30|653300|7.8|7.19|7.69|7.34|17.0|78.0|0.0||
AAOI|71|NASDAQ|2020|4|1|15|30|348900|7.487999999999999|7.18|7.32|7.34|17.0|78.0|0.0||
AAOI|72|NASDAQ|2020|3|31|15|30|466100|7.89|7.31|7.59|7.63|17.0|78.0|0.0||
AAOI|73|NASDAQ|2020|3|30|15|30|707100|7.62|7.03|7.6|7.5|17.0|78.0|0.0||
AAOI|74|NASDAQ|2020|3|27|14|30|1425900|8.04|6.32|7.48|6.76|17.0|78.0|0.0||
AAOI|75|NASDAQ|2020|3|26|14|30|936900|7.747000000000001|6.94|6.96|7.52|17.0|78.0|0.0||
AAOI|76|NASDAQ|2020|3|25|14|30|495700|8.15|7.34|7.45|7.78|17.0|78.0|0.0||
AAOI|77|NASDAQ|2020|3|24|14|30|842800|7.7|7.05|7.7|7.33|17.0|78.0|0.0||
AAOI|78|NASDAQ|2020|3|23|14|30|959600|7.5|6.775|6.9|7.05|17.0|78.0|0.0||
AAOI|79|NASDAQ|2020|3|20|14|30|1171700|7.96|6.54|6.74|6.66|17.0|78.0|0.0||
AAOI|80|NASDAQ|2020|3|19|14|30|1028700|6.6|5.448|6.55|5.51|17.0|78.0|1.0||
AAOI|81|NASDAQ|2020|3|18|14|30|1207400|5.81|5.0|5.5|5.56|17.0|78.0|1.0||
